"left","right","level","lower_bound","upper_bound","variance_lower_bound","band_lipschitz","positive","negative","outer","limit_hit","depth_limit_hit","node_limit_hit","variance_unresolved_at_limit","statistical_unresolved_at_limit","reason"
1,1.0025,0,0.430410695350697,1.12383663302284,221.457112220554,12.6240589182913,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.0025,1.005,0,0.435636827029258,1.13884088004411,227.765653655323,12.7927549118431,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.005,1.0075,0,0.440927921600032,1.154051179772,234.256018818368,12.9637555463569,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.0075,1.01,0,0.446284802184018,1.1694704238624,240.933499819559,13.1370928871077,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.01,1.0125,0,0.451708302484885,1.1851015452309,247.803544080324,13.3127994523076,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.0125,1.015,0,0.457199266926454,1.20094751864907,254.871758923991,13.4909082195843,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.015,1.0175,0,0.462758550791923,1.21701136134957,262.143916302604,13.6714526325537,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.0175,1.02,0,0.468387020364964,1.23329613363998,269.62595766434,13.8544666074882,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.02,1.0225,0,0.47408555307263,1.24980493952566,277.323998965679,14.03998454008,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.0225,1.025,0,0.479855037630141,1.26654092734171,285.244335832696,14.2280413123033,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.025,1.0275,0,0.485696374187565,1.28350729039413,293.393448875916,14.4186722993754,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.0275,1.03,0,0.491610474478415,1.30070726761033,301.778009163329,14.6119133768186,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.03,1.0325,0,0.497598261970192,1.31814414419922,310.404883856289,14.8078009276238,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.0325,1.035,0,0.503660672016876,1.33582125232087,319.281142013176,15.0063718495185,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.035,1.0375,0,0.509798652013459,1.35374197176599,328.414060565853,15.2076635623396,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.0375,1.04,0,0.516013161552432,1.37190973064536,337.811130474052,15.4117140155126,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.04,1.0425,0,0.52230517258238,1.39032800608925,347.480063063062,15.6185616956394,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.0425,1.045,0,0.528675669568614,1.40900032495722,357.42879655016,15.8282456341961,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.045,1.0475,0,0.535125649655917,1.42793026455812,367.665502765469,16.0408054153419,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.0475,1.05,0,0.54165612283341,1.44712145338075,378.198594073045,16.2562811838409,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.05,1.0525,0,0.548268112101594,1.46657757183515,389.036730498197,16.4747136530993,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.0525,1.055,0,0.554962653641539,1.48630235300474,400.188827067202,16.6961441133187,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.055,1.0575,0,0.561740796986339,1.50629958340946,411.664061365811,16.9206144397669,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.0575,1.06,0,0.568603605194748,1.52657310378008,423.471881323046,17.1481671011692,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.06,1.0625,0,0.575552155027148,1.54712680984382,435.622013227093,17.3788451682216,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.0625,1.065,0,0.582587537123771,1.56796465312152,448.124469980204,17.6126923222259,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.065,1.0675,0,0.589710856185278,1.58909064173638,460.989559599785,17.8497528638519,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.0675,1.07,0,0.59692323115569,1.61050884123463,474.227893973059,18.0900717220248,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.07,1.0725,0,0.604225795407726,1.63222337541817,487.850397872883,18.3336944629426,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.0725,1.075,0,0.611619696930528,1.65423842718938,501.868318242557,18.5806672992236,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.075,1.0775,0,0.619106098519908,1.67655823940835,516.293233757705,18.8310370991872,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.0775,1.08,0,0.626686177971004,1.69918711576261,531.137064673493,19.0848513962681,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.08,1.0825,0,0.634361128273524,1.72212942164963,546.412082965804,19.3421583985685,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.0825,1.085,0,0.64213215780951,1.74538958507222,562.13092277512,19.6030069985478,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.085,1.0875,0,0.650000490553692,1.76897209754709,578.306591162238,19.867446782853,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.0875,1.09,0,0.657967366276473,1.79288151502662,594.952479185151,20.1355280422922,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.09,1.0925,0,0.666034040749562,1.81712245883429,612.082373306738,20.4073017819522,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.0925,1.095,0,0.674201785954311,1.84169961661363,629.710467143195,20.6828197314634,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.095,1.0975,0,0.682471890292742,1.86661774329124,647.851373563402,20.9621343554135,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.0975,1.1,0,0.690845658801399,1.89188166205382,666.520137149822,21.245298863912,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.1,1.1025,0,0.69932441336792,1.91749626533955,685.73224703169,21.5323672233091,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.1025,1.105,0,0.707909492950514,1.94346651584403,705.503650101777,21.8233941670684,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.105,1.1075,0,0.716602253800266,1.96979744754091,725.850764628152,22.1184352067998,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.1075,1.11,0,0.725404069686366,1.99649416671754,746.790494272854,22.4175466434503,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.11,1.1125,0,0.734316332124282,2.02356185302576,768.340242529679,22.7207855786592,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.1125,1.115,0,0.743340450606935,2.05100576054809,790.517927593683,23.0282099262769,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.115,1.1175,0,0.752477852838856,2.07883121887966,813.34199767532,23.3398784240519,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.1175,1.12,0,0.761729984973475,2.10704363422587,836.831446772674,23.6558506454871,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.12,1.1225,0,0.771098311853441,2.13564849051622,861.005830915412,23.9761870118687,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.1225,1.125,0,0.78058431725415,2.16465135053451,885.88528489476,24.3009488044693,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.125,1.1275,0,0.790189504130424,2.19405785706554,911.490539494026,24.6301981769292,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.1275,1.13,0,0.799915394866427,2.22387373405871,937.842939234742,24.9639981678172,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.13,1.1325,0,0.809763531528855,2.25410478780867,964.964460653931,25.3024127133739,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.1325,1.135,0,0.819735476123453,2.28475690815327,992.877731128458,25.6455066604402,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.135,1.1375,0,0.829832810854837,2.31583606968916,1021.60604826288,25.9933457795746,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.1375,1.14,0,0.84005713838981,2.34734833300513,1051.17339985784,26.3459967783598,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.14,1.1425,0,0.850410082124012,2.37929984593371,1081.60448447632,26.7035273149043,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.1425,1.145,0,0.860893286452165,2.41169684482096,1112.92473262585,27.0660060115396,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.145,1.1475,0,0.871508417041783,2.44454565581507,1145.16032857517,27.4335024687166,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.1475,1.15,0,0.882257161110496,2.4778526961738,1178.33823282435,27.8060872791043,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.15,1.1525,0,0.893141227707002,2.51162447559112,1212.48620524823,28.183832041894,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.1525,1.155,0,0.904162347995686,2.54586759754338,1247.63282893314,28.5668093773112,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.155,1.1575,0,0.91532227554499,2.58058876065518,1283.80753472809,28.9550929413386,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.1575,1.16,0,0.926622786619501,2.61579476008546,1321.04062653165,29.348757440654,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.16,1.1625,0,0.938065680475959,2.65149248893374,1359.36330733686,29.747878647785,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.1625,1.165,0,0.94965277966302,2.68768893966719,1398.8077060569,30.1525334164848,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.165,1.1675,0,0.961385930325058,2.72439120556866,1439.40690515501,30.5627996973314,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.1675,1.17,0,0.973267002509863,2.76160648220584,1481.19496910295,30.9787565535547,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.17,1.1725,0,0.985297890480402,2.79934206892225,1524.20697369289,31.4004841770931,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.1725,1.175,0,0.997480513030654,2.83760537034996,1568.47903622842,31.8280639048848,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.175,1.1775,0,1.0098168138056,2.87640389794461,1614.04834662124,32.2615782353958,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.1775,1.18,0,1.02230876162535,2.91574527154304,1660.95319942067,32.7011108453894,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.18,1.1825,0,1.03495835081357,2.95563722094375,1709.23302680432,33.1467466069393,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.1825,1.185,0,1.04776760153018,2.99608758751071,1758.92843255852,33.5985716046908,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.185,1.1875,0,1.06073856010841,3.03710432580061,1810.08122707873,34.0566731533741,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.1875,1.19,0,1.07387329939627,3.0786955052142,1862.73446342037,34.5211398155719,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.19,1.1925,0,1.08717391910251,3.1208693116718,1916.93247443187,34.9920614197468,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.1925,1.195,0,1.10064254614707,3.16363404931354,1972.7209110025,35.4695290785311,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.195,1.1975,0,1.11428133501615,3.20699814222455,2030.14678145867,35.9536352072831,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.1975,1.2,0,1.1280924681219,3.25097013618565,2089.25849214317,36.444473542915,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.2,1.2025,0,1.14207815616688,3.29555870044964,2150.10588921322,36.9421391629934,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.2025,1.205,0,1.15624063851319,3.3407726295439,2212.74030169384,37.4467285051207,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.205,1.2075,0,1.17058218355657,3.38662084509938,2277.21458582469,37.9583393865972,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.2075,1.21,0,1.18510508910522,3.43311239770662,2343.58317073911,38.4770710243713,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.21,1.2125,0,1.19981168276376,3.48025646879905,2411.90210551567,39.0030240552802,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.2125,1.215,0,1.21470432232213,3.52806237256401,2482.22910764374,39.536300556586,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.215,1.2175,0,1.22978539614952,3.57653955788193,2554.62361294547,40.0770040668118,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.2175,1.22,0,1.24505732359361,3.62569761029406,2629.14682699843,40.6252396068808,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.22,1.2225,0,1.26052255538488,3.67554625399921,2705.86177810392,41.1811137015658,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.2225,1.225,0,1.27618357404637,3.72609535387981,2784.83337184788,41.74473440125,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.225,1.2275,0,1.29204289430861,3.77735491755796,2866.12844730212,42.3162113040062,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.2275,1.23,0,1.30810306353019,3.82933509748162,2949.81583491577,42.8956555779989,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.23,1.2325,0,1.3243666621237,3.88204619304165,3035.96641614763,43.4831799842123,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.2325,1.235,0,1.34083630398727,3.93549865271999,3124.6531848922,44.0788988995114,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.235,1.2375,0,1.3575146369418,3.98970307626948,3215.95131075348,44.6829283400391,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.2375,1.24,0,1.3744043431739,4.04467021692586,3309.93820422235,45.2953859849553,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.24,1.2425,0,1.39150813968454,4.10041098365238,3406.6935838149,45.916391200523,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.2425,1.245,0,1.40882877874379,4.15693644341738,3506.29954523123,46.5460650645458,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.245,1.2475,0,1.42636904835124,4.21425782350561,3608.84063259534,47.1845303911631,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.2475,1.25,0,1.44413177270265,4.2723865138635,3714.40391183944,47.831911756007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.25,1.2525,0,1.46211981266265,4.33133406947909,3823.07904629702,48.4883355217272,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.2525,1.255,0,1.48033606624359,4.391112212797,3934.95837457174,49.1539298638891,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.255,1.2575,0,1.49878346909071,4.451732836169,4050.13699075078,49.8288247972495,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.2575,1.26,0,1.51746499497362,4.51320800434087,4168.71282703346,50.5131522024182,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.26,1.2625,0,1.53638365628426,4.57554995697572,4290.78673884833,51.2070458529077,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.2625,1.265,0,1.55554250454133,4.63877111121472,4416.46259253361,51.9106414425791,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.265,1.2675,0,1.5749446309014,4.70288406427546,4545.84735565891,52.6240766134895,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.2675,1.27,0,1.59459316667657,4.76790159608883,4679.0511900675,53.3474909841465,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.27,1.2725,0,1.61449128385908,4.83383667197457,4816.18754772212,54.0810261781758,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.2725,1.275,0,1.63464219565264,4.90070244535655,4957.37326943842,54.8248258534086,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.275,1.2775,0,1.65504915701084,4.96851226051795,5102.72868659375,55.5790357313938,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.2775,1.28,0,1.67571546518251,5.03727965539713,5252.37772590125,56.3438036273426,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.28,1.2825,0,1.69664446026421,5.1070183644249,5406.44801734168,57.1192794805114,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.2825,1.285,0,1.7178395257601,5.17774232140349,5565.07100534902,57.9056153850288,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.285,1.2875,0,1.73930408914895,5.24946566242816,5728.38206334772,58.7029656211738,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.2875,1.29,0,1.76104162245872,5.32220272885184,5896.52061174342,59.5114866871121,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.29,1.2925,0,1.78305564284853,5.39596807029373,6069.63023947131,60.331337331097,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.2925,1.295,0,1.80534971319837,5.47077644769208,6247.85882921023,61.1626785841417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.295,1.2975,0,1.82792744270646,5.54664283640227,6431.3586863729,62.0056737931696,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.2975,1.3,0,1.85079248749447,5.62358242934049,6620.28667198704,62.8604886546502,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.3,1.3025,0,1.87394855122055,5.70161064017402,6814.80433958479,63.7272912487282,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.3025,1.305,0,1.89739938570057,5.78074310655851,7015.07807622215,64.6062520738514,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.305,1.3075,0,1.92114879153733,5.86099569342311,7221.27924775313,65.4975440819066,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.3075,1.31,0,1.94520061875813,5.94238449630419,7433.58434848765,66.4013427138696,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.31,1.3125,0,1.96955876746048,6.02492584472833,7652.17515536568,67.3178259359784,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.3125,1.315,0,1.99422718846658,6.1086363056452,7877.23888678493,68.2471742764354,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.315,1.3175,0,2.01920988398604,6.19353268691131,8108.96836622227,69.1895708626481,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.3175,1.32,0,2.04451090828753,6.27963204082511,8347.56219079481,70.1452014590148,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.32,1.3225,0,2.070134368379,6.36695166771453,8593.22490490948,71.1142545052652,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.3225,1.325,0,2.09608442469699,6.4555091195774,8846.16717915634,72.096921155362,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.325,1.3275,0,2.12236529180485,6.54532220377574,9106.60599460331,73.0933953169737,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.3275,1.33,0,2.14898123910017,6.63640898678468,9374.76483265686,74.1038736915244,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.33,1.3325,0,2.17593659153131,6.72878779799685,9650.87387065671,75.1285558148332,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.3325,1.335,0,2.20323573032355,6.82247723358298,9935.17018337895,76.1676440983479,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.335,1.3375,0,2.23088309371455,6.91749616040964,10227.8979506261,77.2213438709833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.3375,1.34,0,2.25888317769951,7.01386372001482,10529.3086710886,78.2898634215739,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.34,1.3425,0,2.28724053678604,7.11159933264254,10839.6613826686,79.3734140419494,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.3425,1.345,0,2.31595978475895,7.21072270133693,11159.2228894607,80.4722100706414,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.345,1.3475,0,2.34504559545504,7.31125381609696,11488.2679955928,81.5864689372311,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.3475,1.35,0,2.374502703548,7.41321295809272,11827.079746134,82.7164112073491,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.35,1.3525,0,2.40433590534363,7.51662070394388,12175.9496752846,83.8622606283337,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.3525,1.355,0,2.43455005958532,7.62149793006182,12535.1780620683,85.0242441755608,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.355,1.3575,0,2.46515008827031,7.7278658170556,12905.0741937549,86.202592099453,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.3575,1.36,0,2.4961409774764,7.83574585420353,13285.9566372476,87.3975379731785,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.36,1.3625,0,2.52752777819964,7.94515984399057,13678.1535186765,88.6093187410504,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.3625,1.365,0,2.55931560720281,8.0561299067133,14082.0028114471,89.8381747676374,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.365,1.3675,0,2.5915096478752,8.16867848515271,14497.8526330006,91.084349887594,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.3675,1.37,0,2.62411515110343,8.28282834931639,14926.0615505505,92.3480914562237,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.37,1.3725,0,2.65713743615389,8.39860260125077,15366.9988960669,93.6296504007835,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.3725,1.375,0,2.69058189156642,8.51602467992493,15821.0450907907,94.9292812725435,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.375,1.3775,0,2.72445397606001,8.63511836618633,16288.5919795655,96.2472422996099,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.3775,1.38,0,2.75875921945009,8.7559077877903,16770.0431752858,97.583795440524,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.38,1.3825,0,2.793503223578,8.87841742450372,17265.8144137689,98.9392064386487,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
